path,category,git_state,likely_role,risk_level,recommended_action,rationale
audit/playwright/node_modules/playwright-core/lib/client/channelOwner.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/clientHelper.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/clientInstrumentation.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/clientStackTrace.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/clock.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/connection.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/consoleMessage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/coverage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/dialog.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/download.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/electron.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/elementHandle.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/errors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/eventEmitter.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/events.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/fetch.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/fileChooser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/fileUtils.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/frame.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/harRouter.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/input.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/jsHandle.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/jsonPipe.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/localUtils.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/locator.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/network.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/page.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/pageAgent.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/platform.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/playwright.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/selectors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/stream.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/timeoutSettings.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/tracing.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/types.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/video.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/waiter.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/webError.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/webSocket.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/worker.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/client/writableStream.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/bindingsControllerSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/clockSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/injectedScriptSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/pollingRecorderSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/storageScriptSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/utilityScriptSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/generated/webSocketMockSource.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/inProcessFactory.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/inprocess.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/mcpBundle.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/mcpBundleImpl/index.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/outofprocess.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/protocol/serializers.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/protocol/validator.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/protocol/validatorPrimitives.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/remote/playwrightConnection.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/remote/playwrightServer.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/actionRunner.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/actions.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/codegen.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/context.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/expectTools.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/pageAgent.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/performTools.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/agent/tool.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/android/android.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/android/backendAdb.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/artifact.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiBrowser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiChromium.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiConnection.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiDeserializer.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiExecutionContext.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiFirefox.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiInput.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiNetworkManager.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiOverCdp.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiPage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/bidiPdf.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiCommands.d.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiKeyboard.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiProtocol.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiProtocolCore.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiProtocolPermissions.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/bidiSerializer.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/bidi/third_party/firefoxPrefs.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/browser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/browserContext.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/browserType.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/callLog.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/appIcon.png,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/chromium.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/chromiumSwitches.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crBrowser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crConnection.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crCoverage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crDevTools.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crDragDrop.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crExecutionContext.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crInput.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crNetworkManager.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crPage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crPdf.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crProtocolHelper.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/crServiceWorker.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/defaultFontFamilies.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/chromium/protocol.d.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/clock.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/csharp.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/java.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/javascript.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/jsonl.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/language.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/languages.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/python.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/codegen/types.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/console.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/cookieStore.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/debugController.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/debugger.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/deviceDescriptors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/deviceDescriptorsSource.json,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dialog.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/androidDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/artifactDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/browserContextDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/browserDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/browserTypeDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/cdpSessionDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/debugControllerDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/dialogDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/dispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/electronDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/elementHandlerDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/frameDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/jsHandleDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/jsonPipeDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/localUtilsDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/networkDispatchers.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/pageAgentDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/pageDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/playwrightDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/streamDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/tracingDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/webSocketRouteDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dispatchers/writableStreamDispatcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/dom.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/download.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/electron/electron.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/electron/loader.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/errors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/fetch.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/fileChooser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/fileUploadUtils.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffBrowser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffConnection.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffExecutionContext.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffInput.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffNetworkManager.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/ffPage.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/firefox.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/firefox/protocol.d.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
